FFT_analysis (Idc=2e-06) X,FFT_analysis (Idc=2e-06) YRe,FFT_analysis (Idc=2e-06) YReImag
7250500000,-1.233695694831297e-08,9.000950291108974e-09
7251000000,-1.221988004469718e-08,9.102241459129684e-09
7251500000,-1.210084170901661e-08,9.19908317583847e-09
7252000000,2.084330713744486e-07,-1.511056730424104e-07
7252500000,-1.185740252334914e-08,9.378927265916098e-09
7253000000,-1.173339955480795e-08,9.461686234090497e-09
7253500000,-1.160813214214063e-08,9.539415394516127e-09
7254000000,-1.148184068700626e-08,9.612021719746393e-09
7254500000,-1.135478523905255e-08,9.679393685845166e-09
7255000000,-1.12272301498891e-08,9.741447272196362e-09
7255500000,-1.109949236387181e-08,9.798119145369556e-09
7256000000,6.898119855733409e-08,2.867121256135614e-08
7256500000,-1.084446894511197e-08,9.895122388752092e-09
7257000000,-1.071777199469674e-08,9.935513061455823e-09
7257500000,-1.059203302952455e-08,9.970463326099527e-09
7258000000,-1.046751108699455e-08,1.000001972071243e-08
7258500000,-1.034450237240081e-08,1.00242250675646e-08
7259000000,-1.022329655083226e-08,1.00431397854664e-08
7259500000,-1.010419386390958e-08,1.00568832860501e-08
7260000000,1.167709939722502e-08,-3.321490194812597e-08
7260500000,-9.873398000238889e-09,1.00690715039636e-08
7261000000,-9.76223642823869e-09,1.006780167443198e-08
7261500000,-9.654329982888691e-09,1.006183359241229e-08
7262000000,-9.549919621008123e-09,1.005132572621072e-08
7262500000,-9.449275746197307e-09,1.003647502280884e-08
7263000000,-9.352659028944639e-09,1.001749643467685e-08
7263500000,-9.260266674511073e-09,9.994669349021899e-09
7264000000,3.477474200520372e-07,-1.036437386778871e-08
7264500000,-9.089307040986303e-09,9.938281402187247e-09
7265000000,-9.01101420923227e-09,9.905331657807826e-09
7265500000,-8.937722524575061e-09,9.86968698751166e-09
7266000000,-8.869542895184817e-09,9.831564158542965e-09
7266500000,-8.806589867087647e-09,9.791264617032732e-09
7267000000,-8.748957773625931e-09,9.749078639618686e-09
7267500000,-8.696663837101845e-09,9.705307142520894e-09
7268000000,-3.456058007623546e-07,3.270044798451677e-07
7268500000,-8.608605597510009e-09,9.614071726771438e-09
7269000000,-8.572910414061455e-09,9.567160320788163e-09
7269500000,-8.542771079980696e-09,9.519838354215652e-09
7270000000,-8.518233219147013e-09,9.47235521557471e-09
7270500000,-8.499314273306274e-09,9.425011820278614e-09
7271000000,-8.486012229830856e-09,9.378127699199093e-09
7271500000,-8.47827692169685e-09,9.33197887327647e-09
7272000000,-3.342471941560731e-09,1.072391513981312e-07
7272500000,-8.479334944705178e-09,9.243300794930636e-09
7273000000,-8.488031038446334e-09,9.201314430901613e-09
7273500000,-8.501981697414989e-09,9.161293852584821e-09
7274000000,-8.521104489745425e-09,9.123543106539509e-09
7274500000,-8.545251155520097e-09,9.088341765966158e-09
7275000000,-8.574269104825675e-09,9.055961214700226e-09
7275500000,-8.60800589407608e-09,9.026635108644666e-09
7276000000,1.111910322231125e-08,3.085244242041983e-08
7276500000,-8.688793966959385e-09,8.978267853399609e-09
7277000000,-8.735496044184864e-09,8.959689081134992e-09
7277500000,-8.786086701821898e-09,8.945087783321124e-09
7278000000,-8.840339198966832e-09,8.934694692449764e-09
7278500000,-8.898006816916729e-09,8.928679254956653e-09
7279000000,-8.958839517255598e-09,8.927196278942095e-09
7279500000,-9.022627508762936e-09,8.930394259639429e-09
7280000000,5.027823024646608e-08,2.005234487645606e-07
7280500000,-9.157847458441813e-09,8.951265276319555e-09
7281000000,-9.228793533687898e-09,8.969204438110803e-09
7281500000,-9.301675156622871e-09,8.992223200997812e-09
7282000000,-9.3761968028164e-09,9.020421900211984e-09
7282500000,-9.452112676626479e-09,9.053859795974199e-09
7283000000,-9.529160548383257e-09,9.092585819384229e-09
7283500000,-9.607146713370059e-09,9.136668037844793e-09
7284000000,1.794013526933e-06,-1.234969551020658e-06
7284500000,-9.76463303132448e-09,9.241062669810791e-09
7285000000,-9.843562349914192e-09,9.30145263062094e-09
7285500000,-9.922315404310055e-09,9.367254982064877e-09
7286000000,-1.000057613522209e-08,9.438487156534506e-09
7286500000,-1.007805933426982e-08,9.515102550693511e-09
7287000000,-1.015449805047026e-08,9.597044877829109e-09
7287500000,-1.022960309993599e-08,9.684280121287171e-09
7288000000,-7.30985646563119e-08,-7.067945829376038e-08
7288500000,-1.037481810367394e-08,9.874135169324546e-09
7289000000,-1.044433758240048e-08,9.976496956001652e-09
7289500000,-1.051151750547038e-08,1.008368936405632e-08
7290000000,-1.057611518817895e-08,1.019552600521621e-08
7290500000,-1.063791018029501e-08,1.031185113632053e-08
7291000000,-1.069670114528347e-08,1.043248297134717e-08
7291500000,-1.07522600189193e-08,1.055724440394343e-08
7292000000,-1.504672651272614e-08,1.157878701987419e-09
7292500000,-1.085317745499107e-08,1.08183810473526e-08
7293000000,-1.089818544133401e-08,1.095428445562237e-08
7293500000,-1.093935057142707e-08,1.109351367720543e-08
7294000000,-1.097658052735968e-08,1.123582507979246e-08
7294500000,-1.100976529933744e-08,1.138100324904607e-08
7295000000,-1.103881453429382e-08,1.152883326041829e-08
7295500000,-1.106361527934349e-08,1.167905657358165e-08
7296000000,-8.30602351043299e-08,-4.170234803506537e-08
7296500000,-1.110033393793116e-08,1.198596703556416e-08
7297000000,-1.111216895831913e-08,1.214213016074707e-08
7297500000,-1.111953917493732e-08,1.22998075788238e-08
7298000000,-1.112247184239456e-08,1.245876995279911e-08
7298500000,-1.112093330239177e-08,1.261879316652736e-08
7299000000,-1.111493013280373e-08,1.277961245120722e-08
7299500000,-1.110452821552999e-08,1.294098759257869e-08
7300000000,2.017266049303699e-06,1.113264848414667e-06
7300500000,-1.107064732108228e-08,1.326467044194391e-08
7301000000,-1.104719148881333e-08,1.342654873470281e-08
7301500000,-1.101950146235707e-08,1.358806718880439e-08
7302000000,-1.098768574750984e-08,1.374902927413217e-08
7302500000,-1.095186366604139e-08,1.390922919609312e-08
7303000000,-1.091213995663006e-08,1.406846157745459e-08
7303500000,-1.086871135157891e-08,1.422649582573397e-08
7304000000,1.576075753572597e-07,-1.332948217230998e-07
7304500000,-1.077120940207849e-08,1.453830549195202e-08
7305000000,-1.071753741002746e-08,1.469181147459373e-08
7305500000,-1.066087939984772e-08,1.484343374316983e-08
7306000000,-1.060144742259983e-08,1.499309174387147e-08
7306500000,-1.053947641291781e-08,1.514068445252475e-08
7307000000,-1.04751990066103e-08,1.528613099317204e-08
7307500000,-1.040888546381478e-08,1.542939226843976e-08
7308000000,4.147916071890412e-08,2.287250665816792e-08
7308500000,-1.027108935801497e-08,1.570910745424831e-08
7309000000,-1.020009381794079e-08,1.584563645012783e-08
7309500000,-1.01280751778803e-08,1.597997669255085e-08
7310000000,-1.00552415668937e-08,1.611218406853096e-08
7310500000,-9.981840614885297e-09,1.624233960009083e-08
7311000000,-9.908103284683006e-09,1.637055201097238e-08
7311500000,-9.834227218623935e-09,1.649698958817332e-08
7312000000,6.398927882696731e-08,-5.63159050735376e-08
7312500000,-9.686901253747697e-09,1.674493812938266e-08
7313000000,-9.61373858966883e-09,1.686678746491192e-08
7313500000,-9.541161932111957e-09,1.698750969443288e-08
7314000000,-9.469290311727722e-09,1.710725645947285e-08
7314500000,-9.398258036937904e-09,1.722623449290662e-08
7315000000,-9.328182311945263e-09,1.734466103245661e-08
7315500000,-9.259110475426075e-09,1.746275064060645e-08
7316000000,6.412410375535759e-08,-8.770562257905688e-07
7316500000,-9.124630261653171e-09,1.769886613587404e-08
7317000000,-9.059382559862325e-09,1.781737729973371e-08
7317500000,-8.995454566318686e-09,1.793664843191887e-08
7318000000,-8.932897844506551e-09,1.805694465706192e-08
7318500000,-8.871695646609044e-09,1.817858619943229e-08
7319000000,-8.811808235180059e-09,1.830191123315923e-08
7319500000,-8.753104118570417e-09,1.842722665823921e-08
7320000000,6.585817482991058e-08,9.798005848834169e-08
7320500000,-8.638855204525306e-09,1.868522450814623e-08
7321000000,-8.58299733523249e-09,1.881848080812131e-08
7321500000,-8.527623696333207e-09,1.895499634860207e-08
7322000000,-8.472522013453288e-09,1.909502820533721e-08
7322500000,-8.41741221747038e-09,1.923882975552754e-08
7323000000,-8.361992227906744e-09,1.938663485724935e-08
7323500000,-8.305940064510427e-09,1.953861085251321e-08
7324000000,-4.767027980165076e-08,9.878260970446516e-08
7324500000,-8.190511959073256e-09,1.985594278888967e-08
7325000000,-8.130480093234596e-09,2.002154847919018e-08
7325500000,-8.068351041729521e-09,2.019189058681011e-08
7326000000,-8.003756326483733e-09,2.036707884970361e-08
7326500000,-7.936288928550764e-09,2.054714956398145e-08
7327000000,-7.865544039499601e-09,2.073212355866661e-08
7327500000,-7.791137799134135e-09,2.092196632653755e-08
7328000000,4.603347402497626e-08,-7.077960235512647e-10
7328500000,-7.629593936249252e-09,2.131613462874008e-08
7329000000,-7.541717959237057e-09,2.152033625834978e-08
7329500000,-7.448584742248793e-09,2.172910630929399e-08
7330000000,-7.34980166564144e-09,2.194235188362738e-08
7330500000,-7.244989419863766e-09,2.215993011439445e-08
7331000000,-7.133772114739364e-09,2.238168111467947e-08
7331500000,-7.015832129238594e-09,2.260746610755386e-08
7332000000,-1.127159475631893e-07,4.532739537433034e-07
7332500000,-6.758031047101663e-09,2.307045083463586e-08
7333000000,-6.617329968638929e-09,2.330733554158178e-08
7333500000,-6.468252008863352e-09,2.354746670797614e-08
7334000000,-6.310299234329014e-09,2.37906188641139e-08
7334500000,-6.142994178422222e-09,2.403647921117332e-08
7335000000,-5.965838555017662e-09,2.428467469437934e-08
7335500000,-5.778356183786006e-09,2.453478531026454e-08
7336000000,5.736864193431539e-08,-1.157486418839295e-07
7336500000,-5.370579423618404e-09,2.503842387318759e-08
7337000000,-5.149464452312708e-09,2.529078628210427e-08
7337500000,-4.91647057492407e-09,2.55426220095293e-08
7338000000,-4.671313821928727e-09,2.579318331600011e-08
7338500000,-4.413820309007912e-09,2.604171453311633e-08
7339000000,-4.143883673019809e-09,2.628745012055226e-08
7339500000,-3.861419566857186e-09,2.65296456161583e-08
7340000000,-1.062596232298061e-07,-4.100205048463596e-08
7340500000,-3.259144882818123e-09,2.700023440345101e-08
7341000000,-2.939471750132373e-09,2.722707020751426e-08
7341500000,-2.607643565817836e-09,2.744732945571424e-08
7342000000,-2.263872040361175e-09,2.766023695429055e-08
7342500000,-1.908416106958773e-09,2.786506910302739e-08
7343000000,-1.541581858869194e-09,2.806112130337125e-08
7343500000,-1.163674927243836e-09,2.82476851411578e-08
7344000000,2.079091541047656e-08,-1.15098481034574e-08
7344500000,-3.763813456453221e-10,2.858971566344605e-08
7345000000,3.207553569734905e-11,2.874382646028114e-08
7345500000,4.497684805739724e-10,2.888589263572924e-08
7346000000,8.761070276512004e-10,2.901532197703537e-08
7346500000,1.310488077664937e-09,2.913156873285768e-08
7347000000,1.752264768105408e-09,2.923413447295472e-08
7347500000,2.200750007603038e-09,2.93225007593721e-08
7348000000,-4.770926531410481e-07,-7.051851318751288e-08
7348500000,3.114970811251072e-09,2.945537490355896e-08
7349000000,3.579122864431647e-09,2.949917155272168e-08
7349500000,4.047009403918299e-09,2.952748168880971e-08
7350000000,4.517793868823713e-09,2.954017077863538e-08
7350500000,4.990699480244254e-09,2.953711120355896e-08
7351000000,5.464958077414918e-09,2.95182465629737e-08
7351500000,5.939786218744859e-09,2.948350501610629e-08
7352000000,4.356442135118957e-07,2.014563666979185e-07
7352500000,6.888424872287214e-09,2.936666236614369e-08
7353000000,7.360694734801828e-09,2.928466709610431e-08
7353500000,7.830666512971561e-09,2.918702384885435e-08
7354000000,8.297645732049697e-09,2.907393476545151e-08
7354500000,8.760966831121892e-09,2.894555779538842e-08
7355000000,9.219960014305008e-09,2.880207988146024e-08
7355500000,9.673922003613191e-09,2.86437446079929e-08
7356000000,2.415394742293627e-08,-5.898850843404378e-08
7356500000,1.056438493343355e-08,2.828348243118817e-08
7357000000,1.099962379318029e-08,2.808221377919377e-08
7357500000,1.142733299448031e-08,2.786727472636171e-08
7358000000,1.184697725497479e-08,2.763908112781396e-08
7358500000,1.225800463523455e-08,2.739804119076134e-08
7359000000,1.265989169563646e-08,2.714458909687391e-08
7359500000,1.305212209062754e-08,2.687922727985167e-08
7360000000,8.364872296020603e-08,2.658359842584679e-08
7360500000,1.38058293384809e-08,2.631459696607168e-08
7361000000,1.416653596325787e-08,2.601641770189622e-08
7361500000,1.451592749127998e-08,2.57083884755677e-08
7362000000,1.485371709314115e-08,2.539104046653318e-08
7362500000,1.517961160318616e-08,2.506492239345783e-08
7363000000,1.549334388082407e-08,2.473058309303187e-08
7363500000,1.579471042674472e-08,2.438859722093204e-08
7364000000,-2.192433987176758e-08,-2.560550920814429e-07
7364500000,1.635939087725449e-08,2.368390107875421e-08
7365000000,1.662245957419658e-08,2.332222524713195e-08
7365500000,1.68724873988348e-08,2.295510928499847e-08
7366000000,1.710933878234319e-08,2.258307716392775e-08
7366500000,1.733293318937848e-08,2.220669910951746e-08
7367000000,1.754320721750005e-08,2.182653546562494e-08
7367500000,1.774017922799137e-08,2.144315081294827e-08
7368000000,-7.141341722366705e-07,2.505737122045401e-07
7368500000,1.809413183026168e-08,2.066892459280983e-08
7369000000,1.825124755342113e-08,2.027906083224486e-08
7369500000,1.839526339063572e-08,1.988811251572831e-08
7370000000,1.85262802798808e-08,1.949652943797582e-08
7370500000,1.864444754972796e-08,1.910477865163544e-08
7371000000,1.874992761321421e-08,1.871328551151668e-08
7371500000,1.884289508108175e-08,1.832241834991404e-08
7372000000,1.995926644971377e-08,5.377474165393001e-08
7372500000,1.899190380907997e-08,1.754423086780655e-08
7373000000,1.904825408605375e-08,1.715757623592694e-08
7373500000,1.909278358328754e-08,1.677296939996163e-08
7374000000,1.91256195844506e-08,1.639073709915399e-08
7374500000,1.914692761704089e-08,1.601118141323917e-08
7375000000,1.915687529423116e-08,1.563459848946265e-08
7375500000,1.915559753710746e-08,1.526123006405777e-08
7376000000,-1.60592701812335e-09,9.072316967060923e-08
7376500000,1.91200944825477e-08,1.452536037834637e-08
7377000000,1.908609814782133e-08,1.416339842538236e-08
7377500000,1.904147768728472e-08,1.380570287518326e-08
7378000000,1.898635076108135e-08,1.345256823879663e-08
7378500000,1.892084591892171e-08,1.310425461651909e-08
7379000000,1.884509378228009e-08,1.276102059011025e-08
7379500000,1.875916866422584e-08,1.242313812564196e-08
7380000000,2.876444309166757e-08,5.792528855222715e-08
7380500000,1.855746750041835e-08,1.176448507211289e-08
7381000000,1.844191959903592e-08,1.144436625218077e-08
7381500000,1.831672412258134e-08,1.113072895596915e-08
7382000000,1.818205381198108e-08,1.082389666675714e-08
7382500000,1.80380702562232e-08,1.052417318122325e-08
7383000000,1.788493010651602e-08,1.023184387064062e-08
7383500000,1.772281555346936e-08,9.947308966174589e-09
7384000000,-5.726662190442443e-06,-1.884731660929199e-06
7384500000,1.737230554799093e-08,9.402261366403184e-09
7385000000,1.718434714764432e-08,9.14245534203893e-09
7385500000,1.698805810747188e-08,8.891637176283989e-09
7386000000,1.678370802904136e-08,8.650055466058835e-09
7386500000,1.657147255265967e-08,8.41805096518098e-09
7387000000,1.635156609557575e-08,8.195959808711697e-09
7387500000,1.612421989065893e-08,7.984187592128679e-09
7388000000,-5.37155828634351e-08,-4.690345219966478e-08
7388500000,1.564810097319887e-08,7.592896388639846e-09
7389000000,1.53999544815157e-08,7.41418619511387e-09
7389500000,1.514547535912123e-08,7.247343964121498e-09
7390000000,1.488503892879555e-08,7.092725680068543e-09
7390500000,1.46190172426562e-08,6.950729654771707e-09
7391000000,1.434782254253174e-08,6.82176061299577e-09
7391500000,1.407194791491447e-08,6.706211866827651e-09
7392000000,-6.053854352580697e-08,-3.417029053109647e-08
7392500000,1.35079922945313e-08,6.516870762321926e-09
7393000000,1.322102257706958e-08,6.443732217944924e-09
7393500000,1.293152694727112e-08,6.38543246808604e-09
7394000000,1.264010407591689e-08,6.342235078318286e-09
7394500000,1.23474062638045e-08,6.314412768768513e-09
7395000000,1.205411112656399e-08,6.302205895790793e-09
7395500000,1.176093943342765e-08,6.30578308358146e-09
7396000000,-9.164716550507536e-08,-4.356674925295186e-08
7396500000,1.117783750930437e-08,6.361123411117712e-09
7397000000,1.088937410669102e-08,6.413053188888915e-09
7397500000,1.060406299056787e-08,6.481237367240129e-09
7398000000,1.032265468913949e-08,6.565712172496301e-09
7398500000,1.004596313218169e-08,6.666466755195477e-09
7399000000,9.77482104383314e-09,6.783443300357481e-09
7399500000,9.510041578757658e-09,6.916521683797312e-09
7400000000,-6.810462040772185e-07,4.416175421932002e-06
7400500000,9.003076279100254e-09,7.230146980800857e-09
7401000000,8.762430876071042e-09,7.410362956484612e-09
7401500000,8.53145897051965e-09,7.605767985036972e-09
7402000000,8.311025746768859e-09,7.816047389982732e-09
7402500000,8.10193228099986e-09,8.040797274895681e-09
7403000000,7.904990110592338e-09,8.279600030275836e-09
7403500000,7.720966559395594e-09,8.531978387327351e-09
7404000000,5.753351705443893e-08,4.279204025309193e-08
7404500000,7.395010897267741e-09,9.075241431706264e-09
7405000000,7.254501055457617e-09,9.364986400182738e-09
7405500000,7.129928592243625e-09,9.665898723304831e-09
7406000000,7.022026699108136e-09,9.977289394094129e-09
7406500000,6.931458372937003e-09,1.029836984317867e-08
7407000000,6.858841979389837e-09,1.06283182631175e-08
7407500000,6.804729746410098e-09,1.096631058156222e-08
7408000000,4.40467266532067e-08,-6.057400958184413e-08
