FFT_analysis X,FFT_analysis YRe,FFT_analysis YReImag
7144500000,1.766730165919271e-14,3.22845532072953e-14
7145000000,-1.412764087463802e-14,8.376109471670247e-15
7145500000,-1.021656979509639e-14,1.004994332659122e-14
7146000000,-1.078286802620526e-14,4.188387191945582e-15
7146500000,-1.576358234107909e-14,6.768753057498011e-16
7147000000,-1.648247198335315e-14,4.637161123860729e-15
7147500000,-1.875719992495998e-14,-3.757880685579526e-14
7148000000,-4.255691148689948e-07,-2.58490272419254e-08
7148500000,3.309740706304121e-14,-1.965276980890541e-14
7149000000,6.359334995252306e-15,1.285122334703089e-14
7149500000,7.639186773776718e-15,5.585314165148304e-15
7150000000,1.101023500817808e-15,5.772318039458689e-15
7150500000,-3.459173486743459e-15,3.299116559081443e-15
7151000000,-5.966720763551274e-15,8.82816259789979e-15
7151500000,-1.405721201718258e-14,-2.179578616679993e-14
7152000000,4.1083924234025e-07,2.286490686834642e-07
7152500000,2.653264599738034e-14,-1.767290988136649e-14
7153000000,1.13088590869259e-14,1.024910028708609e-14
7153500000,1.151661429016322e-14,7.820088645449714e-15
7154000000,6.917525809354799e-15,8.704408346348813e-15
7154500000,2.861681138662217e-15,1.345145700226181e-14
7155000000,7.585622170633433e-15,1.47960874529413e-14
7155500000,-3.302834227946463e-14,1.429113122145346e-14
7156000000,3.935473343936144e-08,-7.673086504760655e-08
7156500000,-1.227560386975981e-14,-3.42633034708239e-14
7157000000,1.680368288931033e-14,-5.793678721727082e-15
7157500000,1.216125667143789e-14,-7.76561595182162e-15
7158000000,1.196497522442217e-14,-1.716130250989128e-15
7158500000,1.490983810718462e-14,3.035389944119835e-15
7159000000,1.755458031401184e-14,7.378573947283319e-17
7159500000,5.676323654268795e-15,3.795078042940373e-14
7160000000,6.357131117354283e-08,2.009694679330518e-08
7160500000,-3.533640511078834e-14,4.865500056630985e-15
7161000000,-8.452610488167292e-16,-1.510305936749847e-14
7161500000,-3.892367627433755e-15,-1.04863789098648e-14
7162000000,1.597609790584756e-15,-8.566608336897696e-15
7162500000,5.519861024746062e-15,-8.094702249547561e-15
7163000000,5.894798432105187e-15,-1.129631981877079e-14
7163500000,2.299295694226684e-14,9.218542945327938e-15
7164000000,8.76905530884811e-08,-1.300646614376487e-07
7164500000,-9.586778354497242e-15,2.095447410037641e-14
7165000000,-8.055688058668599e-15,-5.271509614246601e-15
7165500000,-6.079802174477273e-15,-2.682751144411353e-15
7166000000,-2.876867190362648e-15,-5.052093242286287e-15
7166500000,1.149288182462167e-15,-8.24884402695404e-15
7167000000,-2.628688610099029e-15,-1.095536313808481e-14
7167500000,2.923555871887658e-14,-4.239021929997737e-15
7168000000,-3.636429100675633e-07,3.656476949284229e-07
7168500000,5.22558923220306e-15,3.053546787374102e-14
7169000000,-1.33461977418196e-14,3.270159356450537e-15
7169500000,-1.018207390300168e-14,5.252678196151469e-15
7170000000,-9.110153502435054e-15,3.804635297585823e-16
7170500000,-1.10630892474917e-14,-4.755067289593986e-15
7171000000,-1.442163765271795e-14,-2.230450532693407e-15
7171500000,4.998345131441666e-15,-3.578165412839948e-14
7172000000,1.023886878017856e-09,4.686487993497489e-08
7172500000,3.706409576454437e-14,4.723055518314371e-15
7173000000,-9.147733805826517e-17,1.653334105279841e-14
7173500000,3.652113033245621e-15,1.307890242853671e-14
7174000000,-1.064516449965823e-15,1.018972015246404e-14
7174500000,-4.772701392385943e-15,9.687776910302115e-15
7175000000,-4.894110143309655e-15,1.251543300925105e-14
7175500000,-2.142995393395401e-14,-7.399979047403661e-15
7176000000,-1.869537971133551e-08,8.121054334045831e-08
7176500000,1.013795406315796e-14,-1.897447135405517e-14
7177000000,8.558519487245071e-15,6.499917908538397e-15
7177500000,7.000714539812194e-15,3.495769768302106e-15
7178000000,3.682682005258562e-15,5.831091982593108e-15
7178500000,4.791079994858611e-16,7.659141916855748e-15
7179000000,2.251961444860963e-15,1.043417856867465e-14
7179500000,-1.902435072765909e-14,1.706971056102458e-15
7180000000,3.732121790619284e-08,1.607345134737799e-08
7180500000,3.119409023763469e-15,-1.824784390465192e-14
7181000000,1.201006989672758e-14,3.332404539129063e-15
7181500000,9.667859047738238e-15,3.264311346614355e-15
7182000000,8.594903224758613e-15,6.680430587034106e-15
7182500000,8.521110167473217e-15,1.492469659104806e-14
7183000000,1.576482473098785e-14,1.237171809895462e-14
7183500000,-2.819141496997522e-14,4.635121674509081e-14
7184000000,-6.588762201264039e-07,-3.296395186640604e-06
7184500000,-4.828104490820482e-14,-2.408942263246539e-14
7185000000,6.871238428314134e-15,-1.963735624096054e-14
7185500000,1.142783309526875e-16,-1.796288076221972e-14
7186000000,4.608893483602295e-15,-1.140692742452703e-14
7186500000,9.188266135714972e-15,-9.910811288672261e-15
7187000000,9.575012407182764e-15,-1.274817818167448e-14
7187500000,2.602504284143416e-14,1.717730851120432e-14
7188000000,-3.923018585392436e-08,-2.608368895306657e-08
7188500000,-1.825461189128613e-14,2.421076641634642e-14
7189000000,-9.849351706776547e-15,-8.137896507958094e-15
7189500000,-8.922828835275083e-15,-3.689040598643924e-15
7190000000,-4.353190187694599e-15,-5.606333339912234e-15
7190500000,-1.020459487265865e-15,-7.268690196579222e-15
7191000000,-2.68139132817492e-15,-9.601754575878482e-15
7191500000,1.919713251402699e-14,-1.558522646108422e-15
7192000000,-5.779527373822458e-08,-3.989717847375502e-08
7192500000,-1.150553219092923e-15,2.016782874871339e-14
7193000000,-1.149065587566879e-14,-9.163386507503117e-16
7193500000,-8.870579618141448e-15,4.804517525120631e-16
7194000000,-7.847013583342537e-15,-2.972679070564119e-15
7194500000,-7.51907065979534e-15,-8.013797754819168e-15
7195000000,-1.229287415434828e-14,-7.235419409589471e-15
7195500000,1.685110375074213e-14,-2.841646349305557e-14
7196000000,-4.252559390746235e-08,-4.735418756919437e-08
7196500000,2.897948517905703e-14,1.920590805140047e-14
7197000000,-7.352401875154938e-15,1.504581968964748e-14
7197500000,-4.647018068005709e-15,1.441025324165008e-14
7198000000,-7.451234836253349e-15,1.04990716611684e-14
7198500000,-1.43943483930106e-14,1.065204654147811e-14
7199000000,-1.150306278647205e-14,1.589555186368908e-14
7199500000,-4.447010821406521e-14,-2.018002008456503e-14
7200000000,-3.170183254077422e-06,2.36661605819459e-06
7200500000,1.361474442684248e-14,-4.366015179064449e-14
7201000000,1.435471386765344e-14,4.147467365740347e-15
7201500000,1.17547919969918e-14,-2.698615082598027e-15
7202000000,6.055154485680033e-15,1.767014232325201e-15
7202500000,2.62186510031565e-15,3.055014088548077e-15
7203000000,3.29151054721103e-15,6.640372502086476e-15
7203500000,-1.539206959883859e-14,-2.408196691546133e-15
7204000000,8.620798392885322e-08,6.595092677446504e-08
7204500000,4.334272147181826e-15,-1.959709518227065e-14
7205000000,1.134167828728402e-14,6.348071180279827e-16
7205500000,8.914017354479428e-15,-5.766385644428835e-16
7206000000,7.346478251919021e-15,2.534915687183384e-15
7206500000,5.759929677831472e-15,7.071483127919389e-15
7207000000,9.965814353732349e-15,7.912153115471836e-15
7207500000,-2.043721778333632e-14,1.839302193927812e-14
7208000000,5.229997664317187e-08,-5.88860120587902e-08
7208500000,-1.819294411741487e-14,-2.448782733680181e-14
7209000000,1.137535294758849e-14,-1.157972122222994e-14
7209500000,8.386527285824297e-15,-1.101851275737004e-14
7210000000,9.979169035155788e-15,-6.810946567936299e-15
7210500000,1.451354876725938e-14,-3.295123065473009e-15
7211000000,1.610922815399953e-14,-8.158039488282301e-15
7211500000,1.952256848029711e-14,3.129073968123466e-14
7212000000,5.842991476403913e-08,4.994947840603523e-09
7212500000,-2.996884952708934e-14,1.713926250575017e-14
7213000000,-5.766789576093461e-15,-1.361563589429894e-14
7213500000,-6.879606959765094e-15,-9.42928149326234e-15
7214000000,-1.021798540352792e-15,-9.524885365151495e-15
7214500000,4.111781719201787e-15,-1.232535488059834e-14
7215000000,9.625350470479789e-16,-1.521605131435262e-14
7215500000,3.668485292648673e-14,-1.38324775612104e-15
7216000000,5.344042768313979e-07,-6.442052398566946e-07
7216500000,2.98466973997583e-15,3.434067278233625e-14
7217000000,-1.354742013318473e-14,-2.046418568673651e-16
7217500000,-8.853784141597049e-15,3.476758250871851e-15
7218000000,-6.549632214456786e-15,-2.00946341075499e-15
7218500000,-4.475819676345539e-15,-5.91492638722722e-15
7219000000,-8.109294226858062e-15,-8.106363363290594e-15
7219500000,2.05367569075644e-14,-1.595203303844444e-14
7220000000,-1.113636324385262e-07,1.511899476588053e-07
7220500000,1.655340447658846e-14,2.351946341821496e-14
7221000000,-9.989060196931529e-15,9.735167103426804e-15
7221500000,-7.484018961477958e-15,9.013590600610573e-15
7222000000,-8.568885616191814e-15,4.988927744325832e-15
7222500000,-1.295306804987517e-14,6.135762628672632e-16
7223000000,-1.519283989137514e-14,5.807432480649358e-15
7223500000,-1.277688169222614e-14,-3.621407924312436e-14
7224000000,3.083478524265002e-08,2.59232580624721e-08
7224500000,3.712039932257381e-14,-1.374203333106451e-14
7225000000,7.068464134505824e-15,1.505142246727193e-14
7225500000,9.355404076510537e-15,1.08549225367421e-14
7226000000,3.317417189009374e-15,1.011866693122664e-14
7226500000,-1.468026040281337e-15,1.26220119982778e-14
7227000000,1.455091787539696e-15,1.519870732403178e-14
7227500000,-3.253265677694431e-14,2.246288306314155e-15
7228000000,-4.832353027747177e-08,1.021094684152864e-07
7228500000,-3.567069954490875e-16,-3.265124378177559e-14
7229000000,1.559332106289534e-14,4.070730214965125e-16
7229500000,1.206768957705046e-14,-3.166154239942534e-15
7230000000,9.827963912050407e-15,1.967113848456832e-15
7230500000,1.017240777435348e-14,5.226115327979569e-15
7231000000,1.189365037782596e-14,5.500817679967865e-15
7231500000,-4.086749350370782e-15,2.266650577162411e-14
7232000000,3.723474425106034e-07,1.374200608505383e-07
7232500000,-1.645208810093379e-14,-5.403373468471884e-15
7233000000,6.559844613776301e-15,-6.943102964392918e-15
7233500000,4.586888331238963e-15,-3.01967268623763e-15
7234000000,7.398548046244301e-15,-6.722361011060465e-16
7234500000,1.09701355335028e-14,5.836847340308524e-15
7235000000,1.633471082964559e-14,-6.773365586777712e-17
7235500000,-9.267296419193497e-16,4.398526232156764e-14
7236000000,-2.715251621918753e-07,-3.064843924763826e-07
7236500000,-4.58511168546523e-14,2.765347090633107e-15
7237000000,-3.117345673075604e-15,-1.772325866468238e-14
7237500000,-7.43623089411179e-15,-1.452906842920516e-14
7238000000,-9.822060621696702e-16,-1.14312642660881e-14
7238500000,4.221824199509547e-15,-1.345204475910272e-14
7239000000,1.995479754743549e-15,-1.580091048331674e-14
7239500000,3.533636943289946e-14,2.372972103464558e-15
7240000000,-1.28517249278211e-08,1.662605206764504e-09
7240500000,-2.88452557544596e-15,3.367008409452019e-14
7241000000,-1.442563950682007e-14,-2.416178323842357e-15
7241500000,-1.045344288592318e-14,1.86777826468226e-15
7242000000,-7.443257426113763e-15,-3.100960852700112e-15
7242500000,-5.80814213012185e-15,-6.323076715713435e-15
7243000000,-8.238478144878781e-15,-7.988578337179095e-15
7243500000,1.539278459155629e-14,-1.600660936006871e-14
7244000000,-8.058228122615838e-08,-2.879108589985293e-08
7244500000,1.425832724681697e-14,1.674797303338075e-14
7245000000,-8.330004363246297e-15,6.869039032224172e-15
7245500000,-5.258299736515576e-15,5.469818936016564e-15
7246000000,-6.265122164096288e-15,1.988910265964112e-15
7246500000,-7.509183690987751e-15,-2.967326684446269e-15
7247000000,-1.190084838457726e-14,-3.506942401675989e-16
7247500000,6.483076765983178e-15,-2.707527942880177e-14
7248000000,-7.391387167015639e-08,-9.195731933709333e-08
7248500000,3.006844608530448e-14,7.646033713233547e-15
7249000000,-1.620026416776545e-15,1.441177784478547e-14
7249500000,1.29017461004077e-15,1.331997569058835e-14
7250000000,-2.38966399014625e-15,1.046965136336117e-14
7250500000,-7.525972392637069e-15,1.193829474338781e-14
7251000000,-4.637929315370452e-15,1.473405301502693e-14
7251500000,-3.499403848385195e-14,-6.3409710654893e-15
7252000000,1.73989509682215e-07,-1.835191705348527e-07
7252500000,5.657807437578865e-15,-3.234957659819569e-14
7253000000,1.339962822835251e-14,3.791672033446966e-15
7253500000,1.044725750899629e-14,-6.030077140176328e-16
7254000000,7.125161926895388e-15,3.901533457636063e-15
7254500000,6.16568767954258e-15,7.493244910226835e-15
7255000000,8.645150565479848e-15,8.422019268883916e-15
7255500000,-1.500529622955149e-14,2.019724250149384e-14
7256000000,6.712451915498698e-08,2.556832360950229e-08
7256500000,-1.85197393461723e-14,-1.456861413785531e-14
7257000000,6.949974608133036e-15,-7.348397398833219e-15
7257500000,3.262335778270768e-15,-5.807857642708358e-15
7258000000,4.97690356390583e-15,-2.19487522493004e-15
7258500000,5.515849585443259e-15,1.901130039119066e-15
7259000000,9.764129036140046e-15,6.776688358575226e-16
7259500000,-6.721224748563548e-15,1.978989479666162e-14
7260000000,2.489819574217121e-08,-5.68957630501278e-08
7260500000,-2.139223110960637e-14,-8.99580106907809e-15
7261000000,4.013342030837403e-15,-1.10946639585337e-14
7261500000,2.500881537837378e-15,-1.010839040550523e-14
7262000000,5.423695162012275e-15,-7.475339229496423e-15
7262500000,1.174100006933295e-14,-7.023993667989576e-15
7263000000,1.01164428708391e-14,-1.181475904454574e-14
7263500000,3.293938764439144e-14,2.377622846868424e-14
7264000000,1.923960408413133e-07,-7.897026273491013e-08
7264500000,-2.109713020848249e-14,3.340775503350099e-14
7265000000,-1.363413318237338e-14,-8.425141833001312e-15
7265500000,-1.180965623963002e-14,-2.423701178262184e-15
7266000000,-6.372641618524891e-15,-5.91072148302779e-15
7266500000,-2.402979483526588e-15,-8.915235405147714e-15
7267000000,-5.208023067827281e-15,-1.244917288846511e-14
7267500000,2.846523653325155e-14,-7.384451815550088e-15
7268000000,-5.749570894318495e-07,3.252748801995501e-07
7268500000,6.821836542437083e-15,3.228182357628138e-14
7269000000,-1.450494727877837e-14,5.714648208057963e-15
7269500000,-1.111520292244345e-14,7.263392916140055e-15
7270000000,-9.986919484931587e-15,2.514802597892983e-15
7270500000,-1.098204121600258e-14,-1.507514659255708e-15
7271000000,-1.366081508003037e-14,-8.842150817461559e-17
7271500000,7.509471753690163e-16,-2.258227182044416e-14
7272000000,-1.755208254840488e-08,9.169480313618311e-08
7272500000,2.04811597690168e-14,5.086663476267863e-15
7273000000,-5.178482320216975e-15,1.109987871166405e-14
7273500000,-3.085843941445227e-15,8.650597442588957e-15
7274000000,-6.589352309099562e-15,6.446488915324947e-15
7274500000,-1.18215702772256e-14,4.220401110956534e-15
7275000000,-1.254763245679229e-14,9.27528570224014e-15
7275500000,-2.312266032124269e-14,-2.7829610285564e-14
7276000000,1.029588518186341e-08,2.070924847171e-08
7276500000,2.768327301965558e-14,-2.209152761789789e-14
7277000000,9.875018074970181e-15,1.280658247126291e-14
7277500000,1.007312785067282e-14,8.645524779853588e-15
7278000000,4.573247095968634e-15,1.00654100629965e-14
7278500000,1.216524056372842e-15,1.512979177313332e-14
7279000000,5.448759451728453e-15,1.613714406877858e-14
7279500000,-3.636610802277654e-14,2.144165414162227e-14
7280000000,-7.770035506148909e-09,1.916436311308344e-07
7280500000,-2.365200443979246e-14,-3.215258154331852e-14
7281000000,1.034633656809995e-14,-8.376542716516539e-15
7281500000,3.66133376923691e-15,-9.716895599640146e-15
7282000000,3.90293473050876e-15,-3.448012943063167e-15
7282500000,1.858918078881706e-15,-5.484442011393502e-16
7283000000,5.396280050838676e-15,1.911150578657271e-15
7283500000,-1.348202536010878e-14,4.286310566490303e-15
7284000000,1.632565545485306e-06,-8.280265552046225e-07
7284500000,-7.053244459098787e-15,-1.897274855832458e-14
7285000000,8.486769887746194e-15,-6.894233056304006e-15
7285500000,7.350252829275493e-15,-7.515427172201517e-15
7286000000,7.576025500643259e-15,-4.580473484370867e-15
7286500000,1.174456013164998e-14,-1.987718224628924e-15
7287000000,1.214702445875192e-14,-5.796255022969441e-15
7287500000,1.506863557841232e-14,2.744093723521691e-14
7288000000,-9.21797686780904e-08,-1.039402102583794e-07
7288500000,-2.720450922233159e-14,1.367944093166739e-14
7289000000,-6.686001757081336e-15,-1.289973235836768e-14
7289500000,-7.365893649488579e-15,-8.950208734546369e-15
7290000000,-2.631810505117375e-15,-9.611491133508307e-15
7290500000,1.330143944199984e-15,-1.294748760395996e-14
7291000000,-2.266912533048688e-15,-1.551668074601784e-14
7291500000,3.548262163156922e-14,-9.635960333953962e-15
7292000000,-2.453354993597922e-08,-1.847681608095717e-08
7292500000,1.048601298096241e-14,3.484594627163434e-14
7293000000,-1.346251290148004e-14,5.351312975383446e-15
7293500000,-9.565583901713111e-15,7.260752836806236e-15
7294000000,-8.398969024369395e-15,2.152611739505801e-15
7294500000,-9.63437118546297e-15,-2.208944393206501e-15
7295000000,-1.254577432387336e-14,-1.700134599507732e-16
7295500000,1.991799955263307e-15,-2.610621097771323e-14
7296000000,-1.237306347705279e-07,-2.271908130668001e-08
7296500000,2.682825845365505e-14,2.939905965889129e-15
7297000000,-1.421519583480837e-15,1.173045197792488e-14
7297500000,2.032570128370163e-15,9.594949784032403e-15
7298000000,-1.794668516888759e-15,7.024896066679503e-15
7298500000,-4.038616570422657e-15,6.548664655627712e-15
